,cycle,population_active__t1,population_passive__t1,population_total__t1,mut_population_active__t1,mut_population_passive__t1,mut_population_total__t1,population_active__t2,population_passive__t2,population_total__t2,mut_population_active__t2,mut_population_passive__t2,mut_population_total__t2,population_active__t3,population_passive__t3,population_total__t3,mut_population_active__t3,mut_population_passive__t3,mut_population_total__t3
2173,2173,0,1001,1001,0,550,550,0,992,992,0,992,992,0,991,991,0,926,926
2174,2174,0,1001,1001,0,550,550,0,993,993,0,993,993,0,990,990,0,925,925
2175,2175,0,1001,1001,0,550,550,0,992,992,0,992,992,0,990,990,0,925,925
2176,2176,0,1001,1001,0,550,550,0,993,993,0,993,993,0,989,989,0,924,924
2177,2177,0,1001,1001,0,550,550,0,994,994,0,994,994,0,989,989,0,924,924
2178,2178,0,1000,1000,0,550,550,0,994,994,0,994,994,0,989,989,0,924,924
2179,2179,0,1000,1000,0,550,550,0,994,994,0,994,994,0,989,989,0,924,924
2180,2180,0,1001,1001,0,550,550,0,994,994,0,994,994,0,989,989,0,924,924
2181,2181,0,1001,1001,0,550,550,0,995,995,0,995,995,0,989,989,0,924,924
2182,2182,0,1001,1001,0,550,550,0,994,994,0,994,994,0,990,990,0,925,925
2183,2183,0,1001,1001,0,550,550,0,994,994,0,994,994,0,990,990,0,925,925
2184,2184,0,1002,1002,0,550,550,0,994,994,0,994,994,0,991,991,0,926,926
2185,2185,0,1001,1001,0,550,550,0,994,994,0,994,994,0,991,991,0,926,926
2186,2186,0,1001,1001,0,550,550,0,994,994,0,994,994,0,992,992,0,927,927
2187,2187,0,1001,1001,0,550,550,0,995,995,0,995,995,0,992,992,0,927,927
2188,2188,0,1001,1001,0,550,550,0,994,994,0,994,994,0,992,992,0,927,927
2189,2189,0,1002,1002,0,551,551,0,994,994,0,994,994,0,992,992,0,927,927
2190,2190,0,1002,1002,0,551,551,0,994,994,0,994,994,0,991,991,0,926,926
2191,2191,0,1002,1002,0,551,551,0,993,993,0,993,993,0,990,990,0,925,925
2192,2192,0,1003,1003,0,552,552,0,994,994,0,994,994,0,990,990,0,925,925
2193,2193,0,1003,1003,0,552,552,0,994,994,0,994,994,0,990,990,0,925,925
2194,2194,0,1003,1003,0,552,552,0,994,994,0,994,994,0,990,990,0,925,925
2195,2195,0,1002,1002,0,551,551,0,995,995,0,995,995,0,990,990,0,925,925
2196,2196,0,1002,1002,0,551,551,0,996,996,0,996,996,0,990,990,0,925,925
2197,2197,0,1002,1002,0,551,551,0,996,996,0,996,996,0,989,989,0,924,924
2198,2198,0,1002,1002,0,551,551,0,995,995,0,995,995,0,989,989,0,924,924
2199,2199,0,1002,1002,0,551,551,0,995,995,0,995,995,0,989,989,0,924,924
2200,2200,0,1001,1001,0,550,550,0,994,994,0,994,994,0,989,989,0,924,924
2201,2201,0,1000,1000,0,549,549,0,994,994,0,994,994,0,990,990,0,925,925
2202,2202,0,1000,1000,0,549,549,0,994,994,0,994,994,0,990,990,0,925,925
2203,2203,0,1000,1000,0,549,549,0,994,994,0,994,994,0,989,989,0,924,924
2204,2204,0,1000,1000,0,549,549,0,995,995,0,995,995,0,988,988,0,923,923
2205,2205,0,1000,1000,0,549,549,0,995,995,0,995,995,0,989,989,0,924,924
2206,2206,0,998,998,0,549,549,0,995,995,0,995,995,0,989,989,0,924,924
2207,2207,0,998,998,0,549,549,0,995,995,0,995,995,0,989,989,0,924,924
2208,2208,0,998,998,0,549,549,0,995,995,0,995,995,0,990,990,0,925,925
2209,2209,0,998,998,0,549,549,0,995,995,0,995,995,0,990,990,0,925,925
2210,2210,0,998,998,0,549,549,0,995,995,0,995,995,0,989,989,0,924,924
2211,2211,0,998,998,0,549,549,0,995,995,0,995,995,0,989,989,0,924,924
2212,2212,0,998,998,0,549,549,0,995,995,0,995,995,0,989,989,0,924,924
2213,2213,0,998,998,0,549,549,0,996,996,0,996,996,0,990,990,0,925,925
2214,2214,0,998,998,0,549,549,0,995,995,0,995,995,0,990,990,0,925,925
2215,2215,0,998,998,0,549,549,0,995,995,0,995,995,0,990,990,0,925,925
2216,2216,0,998,998,0,549,549,0,995,995,0,995,995,0,991,991,0,926,926
2217,2217,0,998,998,0,549,549,0,995,995,0,995,995,0,990,990,0,925,925
2218,2218,0,997,997,0,549,549,0,995,995,0,995,995,0,990,990,0,925,925
2219,2219,0,998,998,0,550,550,0,995,995,0,995,995,0,990,990,0,925,925
2220,2220,0,997,997,0,549,549,0,995,995,0,995,995,0,990,990,0,925,925
2221,2221,0,997,997,0,549,549,0,995,995,0,995,995,0,990,990,0,925,925
2222,2222,0,997,997,0,549,549,0,995,995,0,995,995,0,991,991,0,926,926
2223,2223,0,997,997,0,549,549,0,995,995,0,995,995,0,992,992,0,927,927
2224,2224,0,997,997,0,549,549,0,995,995,0,995,995,0,992,992,0,927,927
2225,2225,0,997,997,0,549,549,0,995,995,0,995,995,0,992,992,0,927,927
2226,2226,0,997,997,0,549,549,0,996,996,0,996,996,0,993,993,0,928,928
2227,2227,0,997,997,0,549,549,0,996,996,0,996,996,0,993,993,0,928,928
2228,2228,0,998,998,0,550,550,0,996,996,0,996,996,0,993,993,0,928,928
2229,2229,0,998,998,0,550,550,0,996,996,0,996,996,0,994,994,0,929,929
2230,2230,0,998,998,0,550,550,0,995,995,0,995,995,0,994,994,0,929,929
2231,2231,0,998,998,0,550,550,0,995,995,0,995,995,0,995,995,0,930,930
2232,2232,0,997,997,0,549,549,0,995,995,0,995,995,0,995,995,0,930,930
2233,2233,0,997,997,0,549,549,0,995,995,0,995,995,0,995,995,0,930,930
2234,2234,0,996,996,0,548,548,0,994,994,0,994,994,0,996,996,0,931,931
2235,2235,0,997,997,0,549,549,0,994,994,0,994,994,0,996,996,0,931,931
2236,2236,0,997,997,0,549,549,0,994,994,0,994,994,0,997,997,0,932,932
2237,2237,0,997,997,0,549,549,0,994,994,0,994,994,0,997,997,0,932,932
2238,2238,0,997,997,0,549,549,0,994,994,0,994,994,0,997,997,0,932,932
2239,2239,0,997,997,0,549,549,0,994,994,0,994,994,0,997,997,0,932,932
2240,2240,0,997,997,0,549,549,0,994,994,0,994,994,0,997,997,0,932,932
2241,2241,0,997,997,0,549,549,0,995,995,0,995,995,0,997,997,0,932,932
2242,2242,0,997,997,0,549,549,0,995,995,0,995,995,0,997,997,0,932,932
2243,2243,0,997,997,0,549,549,0,995,995,0,995,995,0,997,997,0,932,932
2244,2244,0,997,997,0,549,549,0,995,995,0,995,995,0,997,997,0,932,932
2245,2245,0,997,997,0,549,549,0,995,995,0,995,995,0,997,997,0,932,932
2246,2246,0,997,997,0,549,549,0,994,994,0,994,994,0,997,997,0,932,932
2247,2247,0,997,997,0,549,549,0,995,995,0,995,995,0,996,996,0,931,931
2248,2248,0,997,997,0,549,549,0,995,995,0,995,995,0,996,996,0,931,931
2249,2249,0,996,996,0,548,548,0,995,995,0,995,995,0,996,996,0,931,931
2250,2250,0,996,996,0,548,548,0,996,996,0,996,996,0,995,995,0,930,930
2251,2251,0,996,996,0,548,548,0,996,996,0,996,996,0,996,996,0,931,931
2252,2252,0,996,996,0,548,548,0,996,996,0,996,996,0,996,996,0,931,931
2253,2253,0,996,996,0,548,548,0,996,996,0,996,996,0,996,996,0,931,931
2254,2254,0,996,996,0,548,548,0,996,996,0,996,996,0,996,996,0,931,931
2255,2255,0,996,996,0,548,548,0,996,996,0,996,996,0,996,996,0,931,931
2256,2256,0,997,997,0,549,549,0,996,996,0,996,996,0,996,996,0,931,931
2257,2257,0,997,997,0,549,549,0,997,997,0,997,997,0,996,996,0,931,931
2258,2258,0,997,997,0,549,549,0,998,998,0,998,998,0,996,996,0,931,931
2259,2259,0,996,996,0,548,548,0,998,998,0,998,998,0,996,996,0,931,931
2260,2260,0,996,996,0,548,548,0,998,998,0,998,998,0,996,996,0,931,931
2261,2261,0,996,996,0,548,548,0,997,997,0,997,997,0,997,997,0,932,932
2262,2262,0,995,995,0,548,548,0,997,997,0,997,997,0,996,996,0,931,931
2263,2263,0,993,993,0,546,546,0,997,997,0,997,997,0,994,994,0,929,929
2264,2264,0,993,993,0,546,546,0,997,997,0,997,997,0,994,994,0,929,929
2265,2265,0,993,993,0,546,546,0,997,997,0,997,997,0,994,994,0,929,929
2266,2266,0,994,994,0,547,547,0,996,996,0,996,996,0,994,994,0,929,929
2267,2267,0,994,994,0,547,547,0,996,996,0,996,996,0,993,993,0,928,928
2268,2268,0,994,994,0,547,547,0,995,995,0,995,995,0,994,994,0,929,929
2269,2269,0,994,994,0,547,547,0,996,996,0,996,996,0,994,994,0,929,929
2270,2270,0,993,993,0,546,546,0,996,996,0,996,996,0,994,994,0,929,929
2271,2271,0,993,993,0,546,546,0,996,996,0,996,996,0,994,994,0,929,929
2272,2272,0,993,993,0,546,546,0,997,997,0,997,997,0,994,994,0,929,929
2273,2273,0,993,993,0,546,546,0,997,997,0,997,997,0,994,994,0,929,929
2274,2274,0,992,992,0,546,546,0,997,997,0,997,997,0,993,993,0,929,929
2275,2275,0,992,992,0,546,546,0,997,997,0,997,997,0,994,994,0,930,930
2276,2276,0,992,992,0,546,546,0,998,998,0,998,998,0,994,994,0,930,930
2277,2277,0,993,993,0,546,546,0,998,998,0,998,998,0,995,995,0,931,931
2278,2278,0,993,993,0,546,546,0,998,998,0,998,998,0,995,995,0,931,931
2279,2279,0,993,993,0,546,546,0,1000,1000,0,1000,1000,0,995,995,0,931,931
2280,2280,0,994,994,0,547,547,0,1001,1001,0,1001,1001,0,995,995,0,931,931
2281,2281,0,994,994,0,547,547,0,1000,1000,0,1000,1000,0,995,995,0,931,931
2282,2282,0,994,994,0,547,547,0,1000,1000,0,1000,1000,0,995,995,0,931,931
2283,2283,0,995,995,0,548,548,0,999,999,0,999,999,0,995,995,0,931,931
2284,2284,0,995,995,0,548,548,0,998,998,0,998,998,0,995,995,0,931,931
2285,2285,0,995,995,0,548,548,0,999,999,0,999,999,0,995,995,0,931,931
2286,2286,0,995,995,0,548,548,0,999,999,0,999,999,0,994,994,0,930,930
2287,2287,0,995,995,0,548,548,0,999,999,0,999,999,0,994,994,0,930,930
2288,2288,0,995,995,0,548,548,0,1000,1000,0,1000,1000,0,994,994,0,930,930
2289,2289,0,995,995,0,548,548,0,998,998,0,998,998,0,994,994,0,930,930
2290,2290,0,995,995,0,548,548,0,997,997,0,997,997,0,994,994,0,930,930
2291,2291,0,994,994,0,547,547,0,998,998,0,998,998,0,994,994,0,930,930
2292,2292,0,994,994,0,547,547,0,998,998,0,998,998,0,994,994,0,930,930
2293,2293,0,994,994,0,547,547,0,998,998,0,998,998,0,994,994,0,930,930
2294,2294,0,994,994,0,547,547,0,997,997,0,997,997,0,994,994,0,930,930
2295,2295,0,995,995,0,548,548,0,997,997,0,997,997,0,994,994,0,930,930
2296,2296,0,995,995,0,548,548,0,997,997,0,997,997,0,994,994,0,930,930
2297,2297,0,996,996,0,549,549,0,996,996,0,996,996,0,994,994,0,930,930
2298,2298,0,995,995,0,549,549,0,996,996,0,996,996,0,994,994,0,930,930
2299,2299,0,995,995,0,549,549,0,995,995,0,995,995,0,994,994,0,930,930
2300,2300,0,995,995,0,549,549,0,995,995,0,995,995,0,994,994,0,930,930
2301,2301,0,995,995,0,549,549,0,995,995,0,995,995,0,993,993,0,929,929
2302,2302,0,994,994,0,549,549,0,994,994,0,994,994,0,993,993,0,929,929
2303,2303,0,994,994,0,549,549,0,994,994,0,994,994,0,993,993,0,929,929
2304,2304,0,994,994,0,549,549,0,994,994,0,994,994,0,993,993,0,929,929
2305,2305,0,994,994,0,549,549,0,993,993,0,993,993,0,993,993,0,929,929
2306,2306,0,994,994,0,549,549,0,993,993,0,993,993,0,994,994,0,930,930
2307,2307,0,994,994,0,549,549,0,992,992,0,992,992,0,994,994,0,930,930
2308,2308,0,994,994,0,549,549,0,992,992,0,992,992,0,994,994,0,930,930
2309,2309,0,994,994,0,549,549,0,992,992,0,992,992,0,993,993,0,929,929
2310,2310,0,994,994,0,549,549,0,992,992,0,992,992,0,993,993,0,929,929
2311,2311,0,994,994,0,549,549,0,991,991,0,991,991,0,993,993,0,929,929
2312,2312,0,994,994,0,549,549,0,991,991,0,991,991,0,994,994,0,930,930
2313,2313,0,994,994,0,549,549,0,991,991,0,991,991,0,994,994,0,930,930
2314,2314,0,994,994,0,549,549,0,990,990,0,990,990,0,994,994,0,930,930
2315,2315,0,994,994,0,549,549,0,990,990,0,990,990,0,994,994,0,930,930
2316,2316,0,994,994,0,549,549,0,992,992,0,992,992,0,994,994,0,930,930
2317,2317,0,994,994,0,549,549,0,992,992,0,992,992,0,994,994,0,930,930
2318,2318,0,993,993,0,549,549,0,992,992,0,992,992,0,994,994,0,930,930
2319,2319,0,993,993,0,549,549,0,992,992,0,992,992,0,994,994,0,930,930
2320,2320,0,994,994,0,549,549,0,992,992,0,992,992,0,994,994,0,930,930
2321,2321,0,994,994,0,549,549,0,992,992,0,992,992,0,994,994,0,930,930
2322,2322,0,993,993,0,549,549,0,992,992,0,992,992,0,994,994,0,930,930
2323,2323,0,993,993,0,549,549,0,991,991,0,991,991,0,994,994,0,930,930
2324,2324,0,994,994,0,550,550,0,991,991,0,991,991,0,994,994,0,930,930
2325,2325,0,994,994,0,550,550,0,991,991,0,991,991,0,994,994,0,930,930
2326,2326,0,994,994,0,550,550,0,991,991,0,991,991,0,994,994,0,930,930
2327,2327,0,994,994,0,550,550,0,989,989,0,989,989,0,994,994,0,930,930
2328,2328,0,994,994,0,550,550,0,989,989,0,989,989,0,994,994,0,930,930
2329,2329,0,994,994,0,550,550,0,989,989,0,989,989,0,994,994,0,930,930
2330,2330,0,992,992,0,550,550,0,988,988,0,988,988,0,994,994,0,930,930
2331,2331,0,992,992,0,550,550,0,988,988,0,988,988,0,994,994,0,930,930
2332,2332,0,992,992,0,550,550,0,988,988,0,988,988,0,994,994,0,930,930
2333,2333,0,991,991,0,549,549,0,988,988,0,988,988,0,994,994,0,930,930
2334,2334,0,991,991,0,549,549,0,988,988,0,988,988,0,995,995,0,931,931
2335,2335,0,991,991,0,549,549,0,988,988,0,988,988,0,995,995,0,931,931
2336,2336,0,991,991,0,549,549,0,988,988,0,988,988,0,995,995,0,931,931
2337,2337,0,992,992,0,549,549,0,987,987,0,987,987,0,995,995,0,931,931
2338,2338,0,992,992,0,549,549,0,987,987,0,987,987,0,995,995,0,931,931
2339,2339,0,992,992,0,549,549,0,987,987,0,987,987,0,994,994,0,931,931
2340,2340,0,992,992,0,549,549,0,987,987,0,987,987,0,994,994,0,931,931
2341,2341,0,992,992,0,549,549,0,987,987,0,987,987,0,994,994,0,931,931
2342,2342,0,992,992,0,549,549,0,988,988,0,988,988,0,994,994,0,931,931
2343,2343,0,991,991,0,548,548,0,987,987,0,987,987,0,993,993,0,930,930
2344,2344,0,992,992,0,548,548,0,988,988,0,988,988,0,993,993,0,930,930
2345,2345,0,992,992,0,548,548,0,988,988,0,988,988,0,993,993,0,930,930
2346,2346,0,992,992,0,548,548,0,988,988,0,988,988,0,993,993,0,930,930
2347,2347,0,992,992,0,548,548,0,988,988,0,988,988,0,993,993,0,930,930
2348,2348,0,992,992,0,548,548,0,989,989,0,989,989,0,993,993,0,930,930
2349,2349,0,992,992,0,548,548,0,988,988,0,988,988,0,993,993,0,930,930
2350,2350,0,991,991,0,548,548,0,987,987,0,987,987,0,993,993,0,930,930
2351,2351,0,991,991,0,548,548,0,987,987,0,987,987,0,993,993,0,930,930
2352,2352,0,989,989,0,546,546,0,987,987,0,987,987,0,993,993,0,930,930
2353,2353,0,989,989,0,546,546,0,988,988,0,988,988,0,994,994,0,931,931
2354,2354,0,989,989,0,547,547,0,988,988,0,988,988,0,994,994,0,931,931
2355,2355,0,989,989,0,547,547,0,988,988,0,988,988,0,994,994,0,931,931
2356,2356,0,990,990,0,547,547,0,988,988,0,988,988,0,995,995,0,933,933
2357,2357,0,990,990,0,547,547,0,988,988,0,988,988,0,995,995,0,933,933
2358,2358,0,989,989,0,546,546,0,989,989,0,989,989,0,995,995,0,933,933
2359,2359,0,989,989,0,546,546,0,989,989,0,989,989,0,995,995,0,933,933
2360,2360,0,989,989,0,546,546,0,991,991,0,991,991,0,995,995,0,933,933
2361,2361,0,990,990,0,546,546,0,992,992,0,992,992,0,996,996,0,934,934
2362,2362,0,990,990,0,546,546,0,992,992,0,992,992,0,996,996,0,934,934
2363,2363,0,991,991,0,547,547,0,992,992,0,992,992,0,997,997,0,935,935
2364,2364,0,993,993,0,549,549,0,992,992,0,992,992,0,997,997,0,935,935
2365,2365,0,994,994,0,551,551,0,992,992,0,992,992,0,997,997,0,935,935
2366,2366,0,994,994,0,551,551,0,992,992,0,992,992,0,997,997,0,935,935
2367,2367,0,994,994,0,551,551,0,992,992,0,992,992,0,996,996,0,934,934
2368,2368,0,994,994,0,551,551,0,992,992,0,992,992,0,995,995,0,933,933
2369,2369,0,995,995,0,552,552,0,991,991,0,991,991,0,995,995,0,933,933
2370,2370,0,995,995,0,552,552,0,991,991,0,991,991,0,995,995,0,933,933
2371,2371,0,995,995,0,552,552,0,990,990,0,990,990,0,995,995,0,933,933
2372,2372,0,995,995,0,552,552,0,990,990,0,990,990,0,995,995,0,933,933
2373,2373,0,996,996,0,552,552,0,990,990,0,990,990,0,995,995,0,933,933
2374,2374,0,996,996,0,552,552,0,990,990,0,990,990,0,995,995,0,933,933
2375,2375,0,996,996,0,552,552,0,990,990,0,990,990,0,996,996,0,934,934
2376,2376,0,996,996,0,552,552,0,990,990,0,990,990,0,996,996,0,934,934
2377,2377,0,996,996,0,552,552,0,990,990,0,990,990,0,996,996,0,934,934
2378,2378,0,996,996,0,552,552,0,990,990,0,990,990,0,996,996,0,934,934
2379,2379,0,996,996,0,552,552,0,990,990,0,990,990,0,996,996,0,934,934
2380,2380,0,996,996,0,552,552,0,990,990,0,990,990,0,997,997,0,935,935
2381,2381,0,996,996,0,552,552,0,990,990,0,990,990,0,998,998,0,936,936
2382,2382,0,995,995,0,551,551,0,990,990,0,990,990,0,998,998,0,936,936
2383,2383,0,994,994,0,551,551,0,989,989,0,989,989,0,998,998,0,936,936
2384,2384,0,994,994,0,551,551,0,989,989,0,989,989,0,998,998,0,936,936
2385,2385,0,994,994,0,551,551,0,989,989,0,989,989,0,997,997,0,935,935
2386,2386,0,993,993,0,551,551,0,989,989,0,989,989,0,997,997,0,935,935
2387,2387,0,992,992,0,550,550,0,990,990,0,990,990,0,997,997,0,935,935
2388,2388,0,992,992,0,550,550,0,991,991,0,991,991,0,997,997,0,935,935
2389,2389,0,993,993,0,551,551,0,991,991,0,991,991,0,997,997,0,935,935
2390,2390,0,993,993,0,551,551,0,991,991,0,991,991,0,997,997,0,935,935
2391,2391,0,993,993,0,551,551,0,991,991,0,991,991,0,998,998,0,936,936
2392,2392,0,993,993,0,551,551,0,991,991,0,991,991,0,998,998,0,936,936
2393,2393,0,993,993,0,551,551,0,991,991,0,991,991,0,998,998,0,936,936
2394,2394,0,993,993,0,551,551,0,990,990,0,990,990,0,998,998,0,936,936
2395,2395,0,993,993,0,551,551,0,990,990,0,990,990,0,998,998,0,936,936
2396,2396,0,993,993,0,551,551,0,990,990,0,990,990,0,998,998,0,936,936
2397,2397,0,993,993,0,551,551,0,990,990,0,990,990,0,998,998,0,936,936
2398,2398,0,993,993,0,551,551,0,990,990,0,990,990,0,998,998,0,936,936
2399,2399,0,994,994,0,551,551,0,991,991,0,991,991,0,998,998,0,936,936
2400,2400,0,994,994,0,551,551,0,992,992,0,992,992,0,998,998,0,936,936
2401,2401,0,994,994,0,551,551,0,993,993,0,993,993,0,998,998,0,936,936
2402,2402,0,994,994,0,551,551,0,993,993,0,993,993,0,998,998,0,936,936
2403,2403,0,994,994,0,551,551,0,992,992,0,992,992,0,998,998,0,936,936
2404,2404,0,993,993,0,550,550,0,992,992,0,992,992,0,997,997,0,935,935
2405,2405,0,994,994,0,550,550,0,992,992,0,992,992,0,997,997,0,935,935
2406,2406,0,994,994,0,550,550,0,993,993,0,993,993,0,996,996,0,934,934
2407,2407,0,993,993,0,549,549,0,993,993,0,993,993,0,996,996,0,934,934
2408,2408,0,993,993,0,549,549,0,994,994,0,994,994,0,996,996,0,934,934
2409,2409,0,992,992,0,548,548,0,995,995,0,995,995,0,996,996,0,934,934
2410,2410,0,991,991,0,548,548,0,994,994,0,994,994,0,995,995,0,933,933
2411,2411,0,991,991,0,548,548,0,994,994,0,994,994,0,994,994,0,932,932
2412,2412,0,991,991,0,548,548,0,994,994,0,994,994,0,995,995,0,933,933
2413,2413,0,993,993,0,549,549,0,993,993,0,993,993,0,996,996,0,934,934
2414,2414,0,993,993,0,549,549,0,993,993,0,993,993,0,996,996,0,934,934
2415,2415,0,993,993,0,549,549,0,993,993,0,993,993,0,995,995,0,934,934
2416,2416,0,994,994,0,549,549,0,995,995,0,995,995,0,995,995,0,934,934
2417,2417,0,994,994,0,549,549,0,995,995,0,995,995,0,995,995,0,934,934
2418,2418,0,994,994,0,549,549,0,995,995,0,995,995,0,995,995,0,934,934
2419,2419,0,994,994,0,549,549,0,995,995,0,995,995,0,995,995,0,934,934
2420,2420,0,994,994,0,549,549,0,996,996,0,996,996,0,995,995,0,934,934
2421,2421,0,994,994,0,549,549,0,996,996,0,996,996,0,995,995,0,934,934
2422,2422,0,994,994,0,549,549,0,996,996,0,996,996,0,994,994,0,933,933
2423,2423,0,995,995,0,549,549,0,996,996,0,996,996,0,994,994,0,933,933
2424,2424,0,994,994,0,548,548,0,996,996,0,996,996,0,994,994,0,933,933
2425,2425,0,994,994,0,548,548,0,996,996,0,996,996,0,995,995,0,934,934
2426,2426,0,994,994,0,548,548,0,995,995,0,995,995,0,995,995,0,934,934
2427,2427,0,994,994,0,548,548,0,995,995,0,995,995,0,995,995,0,934,934
2428,2428,0,994,994,0,548,548,0,996,996,0,996,996,0,995,995,0,934,934
2429,2429,0,994,994,0,548,548,0,995,995,0,995,995,0,995,995,0,934,934
2430,2430,0,995,995,0,549,549,0,995,995,0,995,995,0,995,995,0,934,934
2431,2431,0,995,995,0,549,549,0,995,995,0,995,995,0,996,996,0,935,935
2432,2432,0,995,995,0,549,549,0,996,996,0,996,996,0,996,996,0,935,935
2433,2433,0,994,994,0,549,549,0,996,996,0,996,996,0,996,996,0,935,935
2434,2434,0,994,994,0,549,549,0,998,998,0,998,998,0,996,996,0,935,935
2435,2435,0,994,994,0,549,549,0,998,998,0,998,998,0,996,996,0,935,935
2436,2436,0,994,994,0,549,549,0,997,997,0,997,997,0,996,996,0,935,935
2437,2437,0,994,994,0,549,549,0,997,997,0,997,997,0,996,996,0,935,935
2438,2438,0,994,994,0,549,549,0,998,998,0,998,998,0,996,996,0,935,935
2439,2439,0,994,994,0,549,549,0,997,997,0,997,997,0,996,996,0,935,935
2440,2440,0,994,994,0,549,549,0,997,997,0,997,997,0,996,996,0,935,935
2441,2441,0,994,994,0,549,549,0,997,997,0,997,997,0,996,996,0,935,935
2442,2442,0,994,994,0,549,549,0,997,997,0,997,997,0,995,995,0,935,935
2443,2443,0,994,994,0,549,549,0,997,997,0,997,997,0,995,995,0,935,935
2444,2444,0,994,994,0,549,549,0,997,997,0,997,997,0,995,995,0,935,935
2445,2445,0,994,994,0,549,549,0,997,997,0,997,997,0,995,995,0,935,935
2446,2446,0,994,994,0,549,549,0,997,997,0,997,997,0,995,995,0,935,935
2447,2447,0,994,994,0,549,549,0,994,994,0,994,994,0,995,995,0,935,935
2448,2448,0,994,994,0,549,549,0,994,994,0,994,994,0,996,996,0,936,936
2449,2449,0,994,994,0,549,549,0,994,994,0,994,994,0,996,996,0,936,936
2450,2450,0,994,994,0,549,549,0,994,994,0,994,994,0,996,996,0,936,936
2451,2451,0,995,995,0,550,550,0,993,993,0,993,993,0,996,996,0,936,936
2452,2452,0,995,995,0,550,550,0,991,991,0,991,991,0,996,996,0,936,936
2453,2453,0,995,995,0,550,550,0,991,991,0,991,991,0,996,996,0,936,936
2454,2454,0,995,995,0,550,550,0,991,991,0,991,991,0,997,997,0,937,937
2455,2455,0,994,994,0,549,549,0,991,991,0,991,991,0,996,996,0,936,936
2456,2456,0,993,993,0,548,548,0,990,990,0,990,990,0,995,995,0,935,935
2457,2457,0,993,993,0,548,548,0,991,991,0,991,991,0,995,995,0,935,935
2458,2458,0,993,993,0,548,548,0,990,990,0,990,990,0,996,996,0,936,936
2459,2459,0,993,993,0,548,548,0,990,990,0,990,990,0,996,996,0,936,936
2460,2460,0,993,993,0,548,548,0,991,991,0,991,991,0,996,996,0,936,936
2461,2461,0,993,993,0,548,548,0,991,991,0,991,991,0,996,996,0,936,936
2462,2462,0,993,993,0,548,548,0,991,991,0,991,991,0,996,996,0,936,936
2463,2463,0,993,993,0,548,548,0,991,991,0,991,991,0,996,996,0,936,936
2464,2464,0,994,994,0,549,549,0,991,991,0,991,991,0,996,996,0,936,936
2465,2465,0,994,994,0,549,549,0,991,991,0,991,991,0,996,996,0,936,936
2466,2466,0,994,994,0,549,549,0,991,991,0,991,991,0,996,996,0,936,936
2467,2467,0,994,994,0,549,549,0,991,991,0,991,991,0,996,996,0,936,936
2468,2468,0,994,994,0,549,549,0,991,991,0,991,991,0,996,996,0,936,936
2469,2469,0,994,994,0,549,549,0,991,991,0,991,991,0,996,996,0,936,936
2470,2470,0,994,994,0,549,549,0,991,991,0,991,991,0,996,996,0,936,936
2471,2471,0,995,995,0,549,549,0,990,990,0,990,990,0,996,996,0,936,936
2472,2472,0,995,995,0,549,549,0,990,990,0,990,990,0,995,995,0,935,935
2473,2473,0,995,995,0,549,549,0,990,990,0,990,990,0,995,995,0,935,935
2474,2474,0,995,995,0,549,549,0,991,991,0,991,991,0,995,995,0,935,935
2475,2475,0,995,995,0,549,549,0,991,991,0,991,991,0,995,995,0,935,935
2476,2476,0,994,994,0,548,548,0,992,992,0,992,992,0,995,995,0,935,935
2477,2477,0,995,995,0,549,549,0,992,992,0,992,992,0,995,995,0,935,935
2478,2478,0,995,995,0,549,549,0,992,992,0,992,992,0,995,995,0,935,935
2479,2479,0,996,996,0,550,550,0,992,992,0,992,992,0,996,996,0,936,936
2480,2480,0,995,995,0,549,549,0,994,994,0,994,994,0,997,997,0,937,937
2481,2481,0,995,995,0,549,549,0,994,994,0,994,994,0,997,997,0,937,937
2482,2482,0,995,995,0,549,549,0,994,994,0,994,994,0,995,995,0,935,935
2483,2483,0,995,995,0,549,549,0,994,994,0,994,994,0,995,995,0,935,935
2484,2484,0,995,995,0,549,549,0,995,995,0,995,995,0,996,996,0,936,936
2485,2485,0,995,995,0,549,549,0,995,995,0,995,995,0,996,996,0,936,936
2486,2486,0,995,995,0,549,549,0,995,995,0,995,995,0,997,997,0,937,937
2487,2487,0,995,995,0,549,549,0,995,995,0,995,995,0,996,996,0,936,936
2488,2488,0,996,996,0,551,551,0,994,994,0,994,994,0,996,996,0,936,936
2489,2489,0,996,996,0,551,551,0,994,994,0,994,994,0,995,995,0,935,935
2490,2490,0,995,995,0,550,550,0,994,994,0,994,994,0,995,995,0,935,935
2491,2491,0,995,995,0,550,550,0,994,994,0,994,994,0,995,995,0,935,935
2492,2492,0,995,995,0,550,550,0,994,994,0,994,994,0,995,995,0,935,935
2493,2493,0,995,995,0,550,550,0,994,994,0,994,994,0,995,995,0,935,935
2494,2494,0,995,995,0,550,550,0,994,994,0,994,994,0,995,995,0,935,935
